date,P_mm,T_degC,solid_P_mm
2018-01-18,0.21,-11.131,0.069
2018-01-19,0.042,-8.414,0.117
2018-01-20,0.09,-9.125,0.015
2018-01-21,0.0,-6.631,3.006
2018-01-22,3.066,-3.519,5.826
2018-01-23,5.994,-2.362,0.723
2018-01-24,0.669,-3.961,4.668
2018-01-25,0.114,-8.296,4.038
2018-01-26,11.256,-2.238,2.775
2018-01-27,5.151,-2.068,4.905
2018-01-28,4.08,-3.829,0.495
2018-01-29,2.796,-4.718,inf
2018-01-30,4.872,-4.808,inf
2018-01-31,0.471,-7.043,inf
2018-02-01,3.489,-6.683,3.498
2018-02-02,19.626,-0.793,12.309
2018-02-03,0.606,-3.404,0.621
2018-02-04,58.758,1.912,16.974
2018-02-05,7.926,-6.002,7.758
2018-02-06,3.213,-9.502,3.216
2018-02-07,21.558,-4.693,19.782
2018-02-08,8.382,-7.524,8.388
2018-02-09,3.078,-8.45,3.102
2018-02-10,9.852,-7.718,9.066
2018-02-11,9.06,-8.16,2.199
2018-02-12,2.193,-9.824,10.137
2018-02-13,10.143,-7.42,2.466
2018-02-14,2.454,-5.665,1.314
2018-02-15,1.278,-4.551,5.484
2018-02-16,5.643,-3.802,2.829
2018-02-17,2.811,-6.249,7.041
2018-02-18,7.686,-4.38,11.076
2018-02-19,22.794,1.368,7.431
2018-02-20,7.851,-3.167,23.256
2018-02-21,32.046,-0.696,14.106
2018-02-22,14.373,-3.24,8.583
2018-02-23,14.667,0.067,9.624
2018-02-24,14.106,-0.439,3.915
2018-02-25,6.108,0.584,3.666
2018-02-26,10.671,1.268,1.368
2018-02-27,4.746,1.206,0.204
2018-02-28,0.333,0.47,inf
2018-03-01,0.738,-4.857,0.492
2018-03-02,0.027,-7.653,0.042
2018-03-03,0.003,-7.781,0.03
2018-03-04,0.27,-8.798,0.303
2018-03-05,0.33,-8.738,0.366
2018-03-06,0.414,-6.391,0.423
2018-03-07,0.006,-8.272,0.018
2018-03-08,0.012,-7.948,0.024
2018-03-09,0.0,-8.58,0.0
2018-03-10,0.078,-7.878,0.087
2018-03-11,0.051,-5.496,0.069
2018-03-12,0.0,-5.097,0.0
2018-03-13,0.735,-3.173,0.786
2018-03-14,7.335,-0.263,6.063
2018-03-15,8.019,1.832,3.471
2018-03-16,1.347,2.015,0.969
2018-03-17,3.336,1.761,2.289
2018-03-18,2.448,1.695,1.191
2018-03-19,1.155,0.142,0.843
2018-03-20,7.713,-0.015,4.803
2018-03-21,5.445,-1.191,3.858
2018-03-22,15.888,-0.255,11.259
2018-03-23,2.643,-2.114,2.535
2018-03-24,0.348,-5.528,0.369
2018-03-25,0.525,-4.0,0.531
2018-03-26,2.304,-0.512,2.133
2018-03-27,5.346,-1.299,4.863
2018-03-28,0.33,-0.666,0.219
2018-03-29,0.087,-0.543,0.09
2018-03-30,2.439,-1.242,2.124
2018-03-31,0.144,-3.758,0.126
2018-04-01,1.098,-3.376,1.107
2018-04-02,6.12,-4.694,6.117
2018-04-03,0.036,-8.133,0.054
2018-04-04,0.213,-6.201,0.24
2018-04-05,0.0,-7.23,0.006
2018-04-06,0.033,-7.423,0.036
2018-04-07,0.588,-5.434,0.615
2018-04-08,0.057,-4.537,0.066
2018-04-09,0.243,-2.009,0.24
2018-04-10,0.573,0.759,0.501
2018-04-11,8.73,1.874,3.6
2018-04-12,7.476,1.904,2.643
2018-04-13,0.147,2.458,0.081
2018-04-14,9.9,2.098,3.933
2018-04-15,1.365,2.034,0.789
2018-04-16,0.279,3.732,0.018
2018-04-17,6.423,3.107,0.636
2018-04-18,12.147,3.29,3.654
2018-04-19,3.909,3.03,1.272
2018-04-20,0.876,2.128,0.108
2018-04-21,1.179,1.9,0.39
2018-04-22,0.081,1.393,0.105
2018-04-23,1.302,1.144,0.438
2018-04-24,6.708,0.582,3.624
2018-04-25,2.673,-0.334,1.848
2018-04-26,8.61,-0.447,6.627
2018-04-27,2.436,-0.178,2.277
2018-04-28,0.102,-1.133,0.129
2018-04-29,14.943,-0.411,7.887
2018-04-30,13.404,-0.736,8.439
2018-05-01,1.902,-2.658,1.857
2018-05-02,0.84,-2.731,0.798
2018-05-03,8.118,-1.765,7.95
2018-05-04,12.972,-1.812,12.807
2018-05-05,12.084,-1.775,11.916
2018-05-06,14.109,-0.934,12.939
2018-05-07,13.347,0.733,8.001
2018-05-08,9.249,1.915,3.273
2018-05-09,3.348,1.904,1.56
2018-05-10,6.963,1.241,3.063
2018-05-11,12.006,1.859,4.002
2018-05-12,3.324,3.773,0.216
2018-05-13,0.159,3.496,0.048
2018-05-14,2.829,1.601,0.738
2018-05-15,1.539,-0.17,1.107
2018-05-16,7.818,1.397,4.251
2018-05-17,14.697,2.56,5.142
2018-05-18,3.81,-0.019,3.003
2018-05-19,19.311,0.924,13.116
2018-05-20,38.649,0.32,30.201
2018-05-21,5.235,0.911,4.251
2018-05-22,26.514,2.347,11.331
2018-05-23,3.51,2.556,2.076
2018-05-24,3.33,1.693,2.121
2018-05-25,7.929,2.071,4.26
2018-05-26,48.024,4.272,3.732
2018-05-27,19.011,3.826,1.848
2018-05-28,4.02,4.491,0.285
2018-05-29,0.144,5.62,0.0
2018-05-30,1.212,5.36,0.0
2018-05-31,0.0,5.945,0.0
2018-06-01,0.0,5.901,0.0
2018-06-02,0.138,5.211,0.0
2018-06-03,0.033,6.345,0.0
2018-06-04,0.0,8.26,0.0
2018-06-05,0.012,7.813,0.0
2018-06-06,0.003,7.074,0.0
2018-06-07,0.003,7.782,0.0
2018-06-08,0.603,5.647,0.0
2018-06-09,7.332,6.103,0.0
2018-06-10,3.312,5.027,0.069
2018-06-11,1.086,5.075,0.006
2018-06-12,2.262,4.319,0.171
2018-06-13,1.86,5.156,0.096
2018-06-14,4.491,4.504,0.645
2018-06-15,1.113,3.471,0.615
2018-06-16,0.852,3.891,0.051
2018-06-17,1.638,5.593,0.24
2018-06-18,0.465,5.705,0.144
2018-06-19,8.415,3.275,1.494
2018-06-20,0.93,6.452,0.141
2018-06-21,10.731,4.642,0.498
2018-06-22,1.806,5.032,0.024
2018-06-23,11.733,5.92,0.0
2018-06-24,17.94,6.254,0.114
2018-06-25,18.339,3.202,3.72
2018-06-26,3.678,3.752,0.927
2018-06-27,2.388,5.276,0.168
2018-06-28,1.689,7.239,0.0
2018-06-29,7.404,7.261,0.0
2018-06-30,18.159,6.733,0.024
2018-07-01,1.47,6.599,0.012
2018-07-02,4.164,5.78,0.015
2018-07-03,2.235,4.918,0.09
2018-07-04,3.165,6.057,0.057
2018-07-05,0.471,5.506,0.15
2018-07-06,1.548,5.21,0.009
2018-07-07,7.884,5.511,0.561
2018-07-08,2.367,5.4,0.072
2018-07-09,6.477,5.676,0.606
2018-07-10,4.869,6.049,0.642
2018-07-11,4.068,6.268,0.027
2018-07-12,2.154,7.266,0.0
2018-07-13,12.003,7.098,0.0
2018-07-14,1.344,8.032,0.0
2018-07-15,4.374,8.182,0.003
2018-07-16,0.66,6.429,0.0
2018-07-17,0.012,8.528,0.0
2018-07-18,0.384,6.999,0.0
2018-07-19,1.179,9.554,0.0
2018-07-20,7.23,7.343,0.0
2018-07-21,2.052,6.971,0.0
2018-07-22,1.527,6.29,0.0
2018-07-23,2.787,7.026,0.012
2018-07-24,5.109,6.653,0.039
2018-07-25,4.584,6.841,0.051
2018-07-26,4.233,7.935,0.018
2018-07-27,0.351,10.088,0.0
2018-07-28,7.833,11.197,0.0
2018-07-29,3.933,13.38,0.0
2018-07-30,2.436,9.167,0.018
2018-07-31,3.135,9.066,0.018
2018-08-01,3.144,8.603,0.0
2018-08-02,2.979,7.328,0.015
2018-08-03,6.513,6.986,0.024
2018-08-04,0.465,9.071,0.009
2018-08-05,0.885,8.695,0.0
2018-08-06,0.057,8.554,0.018
2018-08-07,1.542,6.032,0.471
2018-08-08,0.537,5.54,0.138
2018-08-09,0.732,7.688,0.081
2018-08-10,0.0,7.058,0.0
2018-08-11,0.312,8.124,0.0
2018-08-12,1.182,7.598,0.0
2018-08-13,0.276,7.956,0.0
2018-08-14,8.187,7.186,0.0
2018-08-15,1.893,7.162,0.012
2018-08-16,0.453,7.986,0.003
2018-08-17,1.149,6.995,0.018
2018-08-18,0.144,6.798,0.039
2018-08-19,1.668,7.28,0.015
2018-08-20,10.692,5.758,0.237
2018-08-21,11.97,6.016,0.267
2018-08-22,0.48,6.433,0.003
2018-08-23,0.21,6.612,0.021
2018-08-24,0.312,6.167,0.03
2018-08-25,1.878,5.49,0.372
2018-08-26,2.7,5.298,0.498
2018-08-27,12.678,4.44,2.532
2018-08-28,1.638,5.264,0.459
2018-08-29,0.138,3.792,0.069
2018-08-30,6.366,3.534,1.185
2018-08-31,26.994,5.491,1.917
2018-09-01,14.739,3.665,5.232
2018-09-02,6.459,3.473,1.335
2018-09-03,3.924,4.152,0.459
2018-09-04,9.558,5.136,0.336
2018-09-05,0.096,5.286,0.012
2018-09-06,0.048,5.564,0.0
2018-09-07,0.162,5.947,0.0
2018-09-08,5.355,6.636,0.036
2018-09-09,0.243,6.274,0.012
2018-09-10,0.534,5.602,0.018
2018-09-11,0.801,5.282,0.048
2018-09-12,1.551,4.275,0.123
2018-09-13,0.225,3.522,0.063
2018-09-14,0.036,2.489,0.039
2018-09-15,11.313,3.294,2.064
2018-09-16,10.548,3.699,2.751
2018-09-17,0.774,4.01,0.324
2018-09-18,0.36,4.154,0.207
2018-09-19,0.192,3.159,0.165
2018-09-20,0.819,0.328,0.837
2018-09-21,2.007,-0.124,2.013
2018-09-22,0.312,-0.475,0.345
2018-09-23,0.534,-0.896,0.39
2018-09-24,28.647,2.012,10.881
2018-09-25,23.406,1.393,13.824
2018-09-26,0.963,0.34,0.684
2018-09-27,1.296,0.374,0.714
2018-09-28,28.992,2.5,8.691
2018-09-29,3.789,0.843,1.656
2018-09-30,0.135,-1.546,0.12
2018-10-01,21.663,0.954,12.804
2018-10-02,1.56,-0.247,1.203
2018-10-03,8.352,-1.044,6.567
2018-10-04,2.472,0.287,1.665
2018-10-05,0.219,-3.588,0.24
2018-10-06,13.461,-2.776,11.097
2018-10-07,2.892,-1.437,1.929
2018-10-08,0.423,-2.502,0.444
2018-10-09,4.593,-0.727,3.789
2018-10-10,8.751,0.434,5.697
2018-10-11,5.439,4.665,0.519
2018-10-12,0.282,2.072,0.18
2018-10-13,3.528,0.741,2.136
2018-10-14,3.351,1.196,1.746
2018-10-15,6.894,1.231,3.411
2018-10-16,13.359,2.916,3.51
2018-10-17,2.895,0.106,2.259
2018-10-18,35.022,3.17,8.349
2018-10-19,16.764,1.834,7.845
2018-10-20,26.469,2.058,10.509
2018-10-21,9.285,-0.664,8.631
2018-10-22,7.971,0.07,4.446
2018-10-23,9.942,-1.475,4.638
2018-10-24,8.481,0.187,2.205
2018-10-25,0.444,-4.552,0.465
2018-10-26,0.594,-5.735,0.636
2018-10-27,3.489,-4.391,3.174
2018-10-28,27.369,0.863,16.08
2018-10-29,2.934,-1.941,2.718
2018-10-30,4.074,-1.911,4.077
2018-10-31,1.518,-3.305,1.536
2018-11-01,0.003,-5.741,0.009
2018-11-02,0.009,-5.632,0.018
2018-11-03,1.341,-3.736,1.386
2018-11-04,0.231,-4.878,0.267
2018-11-05,0.084,-6.712,0.108
2018-11-06,0.405,-0.253,0.258
2018-11-07,5.556,3.246,0.21
2018-11-08,3.867,2.788,1.047
2018-11-09,0.549,2.828,0.303
2018-11-10,0.477,3.286,0.102
2018-11-11,1.491,1.734,0.465
2018-11-12,1.638,0.272,0.912
2018-11-13,0.36,-0.668,0.315
2018-11-14,1.707,-0.37,1.185
2018-11-15,1.992,-0.539,1.665
2018-11-16,9.954,1.655,1.59
2018-11-17,29.46,6.749,0.189
2018-11-18,47.124,5.716,1.164
2018-11-19,4.341,3.155,0.024
2018-11-20,0.132,1.499,0.066
2018-11-21,0.024,-0.529,0.021
2018-11-22,0.0,-2.452,0.006
2018-11-23,0.033,-0.846,0.048
2018-11-24,0.0,-3.107,0.0
2018-11-25,0.0,-4.535,0.0
2018-11-26,0.069,-1.456,0.087
2018-11-27,0.0,-3.155,0.0
2018-11-28,0.993,-1.265,0.939
2018-11-29,3.693,-2.741,3.729
2018-11-30,0.57,-3.31,0.609
2018-12-01,0.873,-4.859,0.909
2018-12-02,0.417,-8.508,0.45
2018-12-03,1.224,-10.835,1.239
2018-12-04,5.745,-6.796,5.775
2018-12-05,2.22,-4.47,2.22
2018-12-06,4.992,-0.731,4.452
2018-12-07,1.764,-1.269,1.512
2018-12-08,0.126,-5.071,0.165
2018-12-09,0.393,-6.952,0.411
2018-12-10,7.35,-1.212,6.564
2018-12-11,11.22,2.867,5.139
2018-12-12,9.201,1.415,6.162
2018-12-13,10.245,2.656,2.907
2018-12-14,6.069,0.88,2.286
2018-12-15,7.113,0.669,1.17
2018-12-16,1.368,-0.545,1.275
2018-12-17,2.619,1.379,6.258
2018-12-18,13.167,1.821,0.981
2018-12-19,2.505,1.172,0.003
2018-12-20,0.0,-1.39,0.0
2018-12-21,0.0,-2.929,0.096
2018-12-22,0.096,-3.239,2.463
2018-12-23,2.988,-1.499,0.426
2018-12-24,0.552,0.375,2.697
2018-12-25,7.77,1.495,4.896
2018-12-26,12.222,1.861,5.898
2018-12-27,9.012,0.076,4.773
2018-12-28,4.869,-0.929,2.838
2018-12-29,2.838,-2.93,15.135
2018-12-30,33.942,-0.118,6.306
2018-12-31,7.182,-5.161,inf
2019-01-01,2.898,-5.709,2.07
2019-01-02,17.118,2.565,5.1
2019-01-03,24.492,3.707,3.972
2019-01-04,9.936,4.496,1.008
2019-01-05,18.519,0.62,4.314
2019-01-06,6.762,-0.982,5.331
2019-01-07,3.897,-3.216,3.006
2019-01-08,2.826,-2.497,1.53
2019-01-09,10.89,3.778,0.684
2019-01-10,0.048,-1.969,0.054
2019-01-11,17.892,1.372,6.567
2019-01-12,4.233,-1.99,4.101
2019-01-13,0.123,-7.393,0.126
2019-01-14,16.11,-4.442,15.891
2019-01-15,3.93,-5.306,3.72
2019-01-16,0.063,-8.404,0.072
2019-01-17,5.595,-3.978,5.508
2019-01-18,2.286,-1.65,2.202
2019-01-19,12.393,-2.364,11.682
2019-01-20,19.368,-4.598,17.514
2019-01-21,9.627,-5.245,9.498
2019-01-22,2.343,-9.958,2.37
2019-01-23,0.423,-9.636,0.465
2019-01-24,7.161,-5.12,7.158
2019-01-25,0.171,-6.008,0.213
2019-01-26,0.0,-10.138,0.0
2019-01-27,2.361,-9.321,2.373
2019-01-28,2.211,-8.64,2.244
2019-01-29,0.021,-10.075,0.039
2019-01-30,0.003,-10.985,0.018
2019-01-31,0.207,-10.489,0.237
2019-02-01,0.204,-12.917,0.243
2019-02-02,0.024,-13.082,0.036
2019-02-03,1.119,-7.338,1.146
2019-02-04,0.624,-5.299,0.657
2019-02-05,0.981,-2.195,0.909
2019-02-06,1.821,-3.692,1.854
2019-02-07,0.075,-7.77,0.099
2019-02-08,0.333,-8.194,0.369
2019-02-09,0.321,-6.296,0.354
2019-02-10,0.099,-8.14,0.126
2019-02-11,7.797,-2.59,7.149
2019-02-12,16.26,-0.365,12.087
2019-02-13,5.325,-3.766,5.025
2019-02-14,4.476,-4.312,4.452
2019-02-15,4.371,-5.629,4.428
2019-02-16,0.816,-7.245,0.822
2019-02-17,2.478,-3.479,2.517
2019-02-18,0.252,-5.605,0.279
2019-02-19,2.481,-3.662,2.325
2019-02-20,10.824,0.218,8.52
2019-02-21,5.247,2.005,3.312
2019-02-22,7.701,1.395,2.883
2019-02-23,26.79,0.702,8.052
2019-02-24,11.64,-0.533,6.252
2019-02-25,2.754,1.654,1.347
2019-02-26,40.257,1.149,0.753
2019-02-27,0.942,-1.434,0.27
2019-02-28,0.579,-0.509,inf
2019-03-01,15.624,1.283,6.366
2019-03-02,4.863,-2.957,4.644
2019-03-03,0.258,-2.541,0.276
2019-03-04,0.018,-6.056,0.033
2019-03-05,1.287,-6.453,1.311
2019-03-06,1.848,-7.596,1.875
2019-03-07,1.326,-6.998,1.341
2019-03-08,0.006,-7.495,0.012
2019-03-09,0.114,-6.571,0.141
2019-03-10,0.006,-6.247,0.018
2019-03-11,0.729,-3.59,0.747
2019-03-12,0.222,-1.976,0.258
2019-03-13,14.652,-3.062,14.487
2019-03-14,3.042,-2.958,3.054
2019-03-15,3.357,-3.196,3.372
2019-03-16,2.298,-2.892,2.202
2019-03-17,5.121,-2.548,4.893
2019-03-18,22.974,0.678,10.206
2019-03-19,14.352,-1.372,12.036
2019-03-20,3.879,-5.084,3.903
2019-03-21,7.284,-4.849,7.251
2019-03-22,19.242,-3.371,19.233
2019-03-23,13.053,-4.805,12.666
2019-03-24,0.756,-4.366,0.768
2019-03-25,41.646,0.481,14.127
2019-03-26,2.493,-0.687,1.299
2019-03-27,17.808,-1.965,14.415
2019-03-28,9.402,-5.371,9.375
2019-03-29,2.043,-5.994,2.061
2019-03-30,3.033,-7.888,2.991
2019-03-31,14.649,-1.765,11.853
2019-04-01,3.849,-6.108,3.873
2019-04-02,0.948,-6.676,0.963
2019-04-03,0.264,-3.442,0.21
2019-04-04,0.351,-1.683,0.336
2019-04-05,0.003,-2.425,0.009
2019-04-06,0.003,-2.931,0.003
2019-04-07,0.0,-3.034,0.003
2019-04-08,0.018,-2.03,0.015
2019-04-09,0.012,-1.343,0.024
2019-04-10,0.102,-0.133,0.096
2019-04-11,1.587,1.783,0.786
2019-04-12,2.076,3.605,0.528
2019-04-13,6.339,3.227,2.946
2019-04-14,3.573,3.275,2.112
2019-04-15,6.564,2.672,3.48
2019-04-16,12.936,2.949,6.237
2019-04-17,23.787,2.914,7.635
2019-04-18,13.38,3.641,3.423
2019-04-19,19.389,3.739,3.963
2019-04-20,12.141,1.261,7.737
2019-04-21,0.513,0.706,0.312
2019-04-22,0.969,1.087,0.402
2019-04-23,8.046,2.407,1.839
2019-04-24,10.074,4.172,1.014
2019-04-25,1.329,6.738,0.0
2019-04-26,8.52,4.835,0.513
2019-04-27,4.725,4.6,0.567
2019-04-28,3.939,3.652,1.188
2019-04-29,3.603,5.583,0.177
2019-04-30,2.34,7.29,0.006
2019-05-01,0.156,6.139,0.0
2019-05-02,2.112,2.132,0.297
2019-05-03,0.099,-0.407,0.066
2019-05-04,0.102,1.686,0.12
2019-05-05,0.462,3.007,0.213
2019-05-06,2.787,1.983,0.858
2019-05-07,1.047,1.283,0.138
2019-05-08,0.105,-0.591,0.048
2019-05-09,0.0,-0.795,0.015
2019-05-10,0.129,-1.796,0.06
2019-05-11,0.036,-2.478,1.269
2019-05-12,1.824,-0.211,3.285
2019-05-13,17.973,4.323,0.0
2019-05-14,0.435,6.501,0.192
2019-05-15,10.506,5.582,0.291
2019-05-16,6.909,5.781,0.321
2019-05-17,8.901,5.224,0.075
2019-05-18,3.819,6.043,0.024
2019-05-19,1.197,5.804,0.048
2019-05-20,1.128,5.077,0.0
2019-05-21,0.627,6.111,0.0
2019-05-22,1.728,7.142,0.0
2019-05-23,0.654,7.158,0.0
2019-05-24,1.302,6.179,0.0
2019-05-25,0.177,5.93,0.015
2019-05-26,0.126,5.776,0.0
2019-05-27,0.015,6.073,0.0
2019-05-28,0.0,2.789,0.0
2019-05-29,0.0,2.262,0.0
2019-05-30,0.003,4.39,0.048
2019-05-31,0.903,4.612,inf
2019-06-01,0.339,4.109,0.072
2019-06-02,0.603,2.909,0.282
2019-06-03,0.0,3.56,0.003
2019-06-04,0.264,2.616,0.228
2019-06-05,0.003,4.19,0.012
2019-06-06,0.0,5.187,0.0
2019-06-07,0.0,6.26,0.0
2019-06-08,0.003,6.37,0.003
2019-06-09,0.027,7.206,0.018
2019-06-10,0.0,8.819,0.0
2019-06-11,0.0,10.434,0.0
2019-06-12,0.0,11.618,0.0
2019-06-13,0.051,11.11,0.0
2019-06-14,0.0,10.424,0.0
2019-06-15,0.177,11.294,0.0
2019-06-16,0.054,10.59,0.0
2019-06-17,3.363,9.878,0.015
2019-06-18,0.483,4.546,0.255
2019-06-19,0.531,4.208,0.384
2019-06-20,0.204,5.635,0.084
2019-06-21,0.189,6.562,0.018
2019-06-22,0.009,9.064,0.0
2019-06-23,0.327,8.916,0.003
2019-06-24,0.738,8.806,0.009
2019-06-25,0.444,8.119,0.0
2019-06-26,1.122,8.377,0.0
2019-06-27,9.009,8.852,0.0
2019-06-28,5.274,8.688,0.0
2019-06-29,0.699,8.798,0.0
2019-06-30,0.264,6.923,0.027
2019-07-01,0.006,6.54,0.0
2019-07-02,0.006,8.73,0.0
2019-07-03,5.442,7.611,0.0
2019-07-04,6.99,6.452,0.123
2019-07-05,0.102,8.34,0.003
2019-07-06,0.0,10.802,0.0
2019-07-07,0.009,9.64,0.0
2019-07-08,0.831,7.058,0.006
2019-07-09,0.171,9.205,0.0
2019-07-10,0.615,8.272,0.0
2019-07-11,0.531,10.23,0.0
2019-07-12,3.963,10.564,0.0
2019-07-13,1.791,9.8,0.0
2019-07-14,8.916,9.522,0.0
2019-07-15,2.265,10.898,0.0
2019-07-16,11.001,10.029,0.0
2019-07-17,5.382,10.715,0.0
2019-07-18,0.165,10.432,0.0
2019-07-19,2.034,9.348,0.0
2019-07-20,0.528,10.628,0.0
2019-07-21,0.621,10.808,0.0
2019-07-22,1.515,10.058,0.0
2019-07-23,2.055,10.505,0.0
2019-07-24,0.297,9.001,0.0
2019-07-25,1.938,9.538,0.0
2019-07-26,2.373,10.333,0.0
2019-07-27,7.395,10.903,0.0
2019-07-28,4.641,10.952,0.0
2019-07-29,0.465,15.781,0.0
2019-07-30,3.489,14.05,inf
2019-07-31,0.015,13.185,inf
2019-08-01,0.0,11.462,0.0
2019-08-02,0.042,11.479,0.0
2019-08-03,0.036,10.875,0.0
2019-08-04,1.317,10.576,0.0
2019-08-05,0.426,10.557,0.0
2019-08-06,0.216,9.646,0.0
2019-08-07,0.012,8.43,0.0
2019-08-08,0.015,6.238,0.0
2019-08-09,0.144,6.325,0.045
2019-08-10,0.315,5.028,0.15
2019-08-11,2.265,4.113,1.638
2019-08-12,4.278,3.53,3.066
2019-08-13,0.6,5.407,0.315
2019-08-14,0.294,5.646,0.009
2019-08-15,1.329,5.955,0.162
2019-08-16,0.012,6.64,0.003
2019-08-17,0.024,6.881,0.009
2019-08-18,0.66,5.754,0.198
2019-08-19,0.276,6.108,0.0
2019-08-20,0.723,5.825,0.024
2019-08-21,1.131,9.253,0.003
2019-08-22,0.333,9.64,0.0
2019-08-23,2.547,8.17,0.0
2019-08-24,1.14,8.115,0.0
2019-08-25,25.605,6.784,0.462
2019-08-26,24.948,7.557,0.303
2019-08-27,11.589,6.934,0.639
2019-08-28,8.205,6.461,0.219
2019-08-29,1.479,5.536,0.087
2019-08-30,1.401,4.652,0.273
2019-08-31,4.581,3.384,0.813
2019-09-01,0.291,3.309,0.045
2019-09-02,0.012,3.14,0.018
2019-09-03,0.0,4.213,0.0
2019-09-04,2.361,4.287,0.126
2019-09-05,9.093,5.914,0.207
2019-09-06,2.874,6.579,0.06
2019-09-07,37.923,8.03,0.003
2019-09-08,4.668,6.174,0.126
2019-09-09,2.76,5.363,0.129
2019-09-10,9.405,5.157,0.942
2019-09-11,2.307,5.008,0.183
2019-09-12,5.649,3.043,1.344
2019-09-13,4.206,3.176,1.455
2019-09-14,24.834,2.928,6.243
2019-09-15,10.998,0.089,5.7
2019-09-16,2.073,1.436,1.437
2019-09-17,0.087,2.169,0.036
2019-09-18,35.781,3.386,4.818
2019-09-19,27.651,8.039,0.0
2019-09-20,34.719,8.493,0.0
2019-09-21,0.924,8.683,0.0
2019-09-22,7.716,9.237,0.0
2019-09-23,4.272,9.022,0.0
2019-09-24,8.175,8.485,0.0
2019-09-25,2.304,8.526,0.0
2019-09-26,1.794,9.81,0.0
2019-09-27,0.372,7.147,0.0
2019-09-28,0.0,4.634,0.0
2019-09-29,0.0,3.658,0.0
2019-09-30,0.0,3.517,0.0
2019-10-01,0.138,2.045,0.003
2019-10-02,1.23,1.968,0.318
2019-10-03,9.249,3.149,3.186
2019-10-04,1.107,3.519,0.279
2019-10-05,25.089,5.026,1.647
2019-10-06,0.129,5.065,0.015
2019-10-07,1.401,6.142,0.063
2019-10-08,2.532,6.282,0.081
2019-10-09,0.039,3.424,0.036
2019-10-10,3.069,1.507,2.217
2019-10-11,0.747,2.163,0.291
2019-10-12,0.129,-0.044,0.033
2019-10-13,0.165,0.616,0.117
2019-10-14,4.932,1.818,2.154
2019-10-15,2.847,4.912,0.606
2019-10-16,2.862,4.237,0.372
2019-10-17,0.0,1.227,0.0
2019-10-18,0.249,-0.344,0.036
2019-10-19,1.467,-0.019,0.432
2019-10-20,31.944,1.553,9.174
2019-10-21,5.397,0.231,0.894
2019-10-22,0.252,-4.6,0.291
2019-10-23,0.513,-7.819,0.552
2019-10-24,4.323,-4.672,4.344
2019-10-25,0.831,-5.114,0.864
2019-10-26,0.054,-5.362,0.066
2019-10-27,0.0,-4.284,0.0
2019-10-28,0.009,-2.654,0.021
2019-10-29,3.84,0.713,2.502
2019-10-30,11.364,1.721,3.603
2019-10-31,3.192,0.142,1.086
2019-11-01,0.078,-1.295,0.093
2019-11-02,0.0,-2.086,0.0
2019-11-03,0.0,-2.246,0.003
2019-11-04,6.504,-2.648,6.477
2019-11-05,0.789,-3.08,0.81
2019-11-06,0.426,-3.231,0.459
2019-11-07,4.665,-2.031,4.593
2019-11-08,0.357,-1.611,0.333
2019-11-09,11.487,0.323,6.633
2019-11-10,6.984,0.955,4.425
2019-11-11,18.723,0.24,12.804
2019-11-12,5.625,-1.957,4.803
2019-11-13,0.003,-5.727,0.015
2019-11-14,0.0,-6.487,0.0
2019-11-15,20.946,-1.527,16.494
2019-11-16,3.474,-3.827,3.396
2019-11-17,0.6,-6.488,0.627
2019-11-18,0.147,-2.265,0.12
2019-11-19,1.926,-0.244,1.5
2019-11-20,0.483,-0.932,0.468
2019-11-21,13.029,1.451,5.088
2019-11-22,9.495,1.734,3.468
2019-11-23,0.096,0.229,0.024
2019-11-24,0.003,-0.271,0.0
2019-11-25,0.0,-1.632,0.0
2019-11-26,0.0,-4.341,0.0
2019-11-27,0.0,-5.344,0.0
2019-11-28,0.006,-5.334,0.03
2019-11-29,0.099,-5.386,0.132
2019-11-30,1.455,-2.876,1.341
2019-12-01,8.853,-0.151,4.296
2019-12-02,24.546,4.222,0.192
2019-12-03,19.278,1.861,6.72
2019-12-04,7.293,-4.959,7.287
2019-12-05,0.801,-7.26,0.831
2019-12-06,0.183,-7.455,0.195
2019-12-07,0.003,-7.902,0.03
2019-12-08,0.135,-5.906,0.159
2019-12-09,24.438,-3.362,23.685
2019-12-10,13.239,-3.7,13.257
2019-12-11,8.28,-4.726,8.292
2019-12-12,0.279,-8.512,0.306
2019-12-13,0.006,-12.783,0.009
2019-12-14,0.075,-12.018,0.084
2019-12-15,0.108,-7.71,0.138
2019-12-16,0.081,-5.088,0.114
2019-12-17,0.162,-6.398,0.195
2019-12-18,0.174,-5.46,0.204
2019-12-19,0.381,-3.846,0.399
2019-12-20,1.23,-2.153,1.248
2019-12-21,0.438,-2.544,0.492
2019-12-22,0.558,-2.888,0.606
2019-12-23,0.048,-3.675,0.072
2019-12-24,2.889,-3.113,2.889
2019-12-25,0.123,-6.341,0.153
2019-12-26,10.974,-1.351,7.272
2019-12-27,28.473,1.617,9.834
2019-12-28,12.936,0.331,6.06
2019-12-29,10.188,-1.115,7.875
2019-12-30,1.239,-4.107,1.227
2019-12-31,41.841,1.408,18.486
2020-01-01,16.371,-1.72,5.295
2020-01-02,5.28,-8.719,2.64
2020-01-03,2.616,-11.834,24.921
2020-01-04,29.112,-2.651,9.057
2020-01-05,10.896,-1.158,11.322
2020-01-06,15.963,-1.314,17.724
2020-01-07,19.068,-3.395,8.4
